Wavecontrol MonitEM data
Date: 08/26/2021 07:59:23
MonitEM Serial: 13MT0276
Probe serial: 13WP040321
Frecuencies: 100kHz-8GHz
Units: V/m
Date,Time,Value,GPGGA,gps_time,lat,N/S,lon,E/O,fix,number_satellites,diution,height,M,geoid_height,M,,*CRC,GPGSA,A,3D_fix,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PDOP,HDOP,VDOP*CRC
2021/08/26,07:23:57,0.13,$GPGGA,102359.0,0554.163138,S,03511.717937,W,1,12,0.7,47.2,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:23:58,0.15,$GPGGA,102400.0,0554.168155,S,03511.717218,W,1,12,0.7,47.4,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:23:59,0.13,$GPGGA,102401.0,0554.172995,S,03511.716910,W,1,12,0.7,47.2,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,09,14,16,21,22,27,30,1.4,0.7,1.2*3A
2021/08/26,07:24:00,0.12,$GPGGA,102402.0,0554.177965,S,03511.716642,W,1,12,0.7,48.1,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,07,09,14,16,21,22,27,30,1.4,0.7,1.2*3A
2021/08/26,07:24:01,0.13,$GPGGA,102403.0,0554.182794,S,03511.716526,W,1,12,0.7,48.3,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,06,07,09,14,16,21,22,27,30,1.4,0.7,1.2*3A
2021/08/26,07:24:02,0.12,$GPGGA,102404.0,0554.187387,S,03511.716850,W,1,12,0.7,48.8,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:03,0.15,$GPGGA,102405.0,0554.190956,S,03511.717284,W,1,12,0.7,49.1,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:04,0.16,$GPGGA,102406.0,0554.194139,S,03511.717718,W,1,12,0.7,49.0,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:05,0.18,$GPGGA,102407.0,0554.196343,S,03511.718279,W,1,12,0.7,49.2,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:06,0.14,$GPGGA,102408.0,0554.198802,S,03511.718812,W,1,12,0.7,49.1,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:07,0.15,$GPGGA,102409.0,0554.200607,S,03511.719577,W,1,12,0.7,48.3,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.2*37
2021/08/26,07:24:08,0.14,$GPGGA,102410.0,0554.202450,S,03511.720534,W,1,12,0.7,47.9,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:09,0.15,$GPGGA,102411.0,0554.203682,S,03511.721750,W,1,12,0.7,47.1,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:10,0.17,$GPGGA,102412.0,0554.204696,S,03511.723634,W,1,12,0.7,45.9,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:11,0.18,$GPGGA,102413.0,0554.205592,S,03511.725826,W,1,12,0.7,45.0,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:12,0.13,$GPGGA,102414.0,0554.206759,S,03511.728672,W,1,12,0.7,44.2,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:13,0.14,$GPGGA,102415.0,0554.208021,S,03511.732137,W,1,12,0.7,43.4,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:14,0.12,$GPGGA,102416.0,0554.209388,S,03511.735872,W,1,12,0.7,42.7,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:15,0.12,$GPGGA,102417.0,0554.210747,S,03511.740043,W,1,12,0.7,42.2,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:16,0.14,$GPGGA,102418.0,0554.212324,S,03511.744703,W,1,12,0.7,41.5,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:17,0.14,$GPGGA,102419.0,0554.213839,S,03511.749401,W,1,12,0.7,40.9,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:18,0.17,$GPGGA,102420.0,0554.215535,S,03511.754142,W,1,12,0.7,40.1,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,08,09,14,16,21,22,27,30,1.5,0.7,1.3*35
2021/08/26,07:24:19,0.16,$GPGGA,102421.0,0554.216986,S,03511.758884,W,1,12,0.7,39.6,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,08,09,14,16,21,22,27,30,1.5,0.7,1.3*35
2021/08/26,07:24:20,0.17,$GPGGA,102422.0,0554.218532,S,03511.764001,W,1,12,0.7,39.1,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,06,08,09,14,16,21,22,27,30,1.5,0.7,1.3*35
2021/08/26,07:24:21,0.22,$GPGGA,102423.0,0554.220137,S,03511.768787,W,1,12,0.7,38.5,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,06,08,09,14,16,21,22,27,30,1.5,0.7,1.3*35
2021/08/26,07:24:22,0.16,$GPGGA,102424.0,0554.221803,S,03511.772438,W,1,12,0.7,38.4,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,06,08,09,14,16,21,22,27,30,1.5,0.7,1.3*35
2021/08/26,07:24:23,0.19,$GPGGA,102425.0,0554.223511,S,03511.776618,W,1,12,0.7,38.7,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,08,09,14,16,21,22,27,30,1.5,0.7,1.3*35
2021/08/26,07:24:24,0.16,$GPGGA,102426.0,0554.223949,S,03511.780231,W,1,12,0.7,38.5,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,08,09,14,16,21,22,27,30,1.5,0.7,1.3*35
2021/08/26,07:24:25,0.23,$GPGGA,102427.0,0554.223724,S,03511.783875,W,1,12,0.7,38.6,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:26,0.50,$GPGGA,102428.0,0554.222013,S,03511.787185,W,1,12,0.7,38.5,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:27,0.59,$GPGGA,102429.0,0554.219959,S,03511.790188,W,1,12,0.7,38.3,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:28,0.72,$GPGGA,102430.0,0554.218410,S,03511.793678,W,1,12,0.7,38.5,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:29,0.48,$GPGGA,102431.0,0554.217690,S,03511.797449,W,1,12,0.7,38.3,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:30,0.33,$GPGGA,102432.0,0554.217832,S,03511.801327,W,1,12,0.7,38.0,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:31,0.23,$GPGGA,102433.0,0554.219190,S,03511.805530,W,1,12,0.7,37.7,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:32,0.72,$GPGGA,102434.0,0554.221248,S,03511.809057,W,1,12,0.7,37.6,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:33,0.66,$GPGGA,102435.0,0554.223778,S,03511.812190,W,1,12,0.7,37.5,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:34,0.50,$GPGGA,102436.0,0554.227278,S,03511.814409,W,1,12,0.7,37.7,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:35,0.20,$GPGGA,102437.0,0554.231043,S,03511.815743,W,1,12,0.7,37.8,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:36,0.17,$GPGGA,102438.0,0554.234981,S,03511.816168,W,1,12,0.7,38.7,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:37,0.19,$GPGGA,102439.0,0554.239295,S,03511.815545,W,1,12,0.7,39.4,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:38,0.18,$GPGGA,102440.0,0554.243031,S,03511.814357,W,1,12,0.7,39.5,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:39,0.25,$GPGGA,102441.0,0554.246605,S,03511.812069,W,1,12,0.7,39.8,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:40,0.28,$GPGGA,102442.0,0554.249241,S,03511.808465,W,1,12,0.7,39.5,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:41,0.41,$GPGGA,102443.0,0554.251080,S,03511.805176,W,1,12,0.7,39.0,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:42,0.51,$GPGGA,102444.0,0554.252878,S,03511.801961,W,1,12,0.7,38.6,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:43,0.31,$GPGGA,102445.0,0554.254848,S,03511.798867,W,1,12,0.7,38.3,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:44,0.45,$GPGGA,102446.0,0554.257703,S,03511.796434,W,1,12,0.7,39.5,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:45,0.37,$GPGGA,102447.0,0554.261041,S,03511.795087,W,1,12,0.7,40.1,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:46,0.31,$GPGGA,102448.0,0554.264650,S,03511.794062,W,1,12,0.7,40.4,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:24:47,0.27,$GPGGA,102449.0,0554.268964,S,03511.793546,W,1,12,0.7,40.5,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:48,0.23,$GPGGA,102450.0,0554.273613,S,03511.792509,W,1,12,0.7,41.0,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:49,0.21,$GPGGA,102451.0,0554.278410,S,03511.791315,W,1,12,0.7,40.9,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:50,0.16,$GPGGA,102452.0,0554.283161,S,03511.789938,W,1,12,0.7,41.6,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:51,0.16,$GPGGA,102453.0,0554.287829,S,03511.788752,W,1,12,0.7,41.8,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:52,0.17,$GPGGA,102454.0,0554.292693,S,03511.787562,W,1,12,0.7,42.0,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:53,0.23,$GPGGA,102455.0,0554.297832,S,03511.786886,W,1,12,0.7,41.7,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:24:54,0.13,$GPGGA,102456.0,0554.303080,S,03511.786104,W,1,12,0.7,42.2,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.2*37
2021/08/26,07:24:55,0.16,$GPGGA,102457.0,0554.308773,S,03511.785673,W,1,12,0.7,42.3,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.2*37
2021/08/26,07:24:56,0.15,$GPGGA,102458.0,0554.314155,S,03511.784703,W,1,12,0.7,42.6,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.2*37
2021/08/26,07:24:57,0.20,$GPGGA,102459.0,0554.319946,S,03511.784249,W,1,12,0.7,42.1,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.2*37
2021/08/26,07:24:58,0.22,$GPGGA,102500.0,0554.325501,S,03511.784179,W,1,12,0.7,41.8,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.2*37
2021/08/26,07:24:59,0.26,$GPGGA,102501.0,0554.330876,S,03511.784025,W,1,12,0.7,41.7,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:00,0.18,$GPGGA,102502.0,0554.336247,S,03511.783881,W,1,12,0.7,42.2,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:01,0.18,$GPGGA,102503.0,0554.341470,S,03511.783956,W,1,12,0.7,42.2,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:02,0.16,$GPGGA,102504.0,0554.346385,S,03511.784035,W,1,12,0.7,41.5,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,06,07,08,14,16,21,22,27,30,1.4,0.7,1.2*3B
2021/08/26,07:25:03,0.21,$GPGGA,102505.0,0554.350613,S,03511.784266,W,1,12,0.7,40.4,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,14,16,21,22,27,30,1.4,0.7,1.2*3B
2021/08/26,07:25:04,0.20,$GPGGA,102506.0,0554.354029,S,03511.784666,W,1,12,0.7,40.2,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:05,0.17,$GPGGA,102507.0,0554.356560,S,03511.784885,W,1,12,0.7,40.3,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:06,0.16,$GPGGA,102508.0,0554.358353,S,03511.785535,W,1,12,0.7,39.7,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:07,0.18,$GPGGA,102509.0,0554.359948,S,03511.786455,W,1,12,0.7,39.0,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:08,0.17,$GPGGA,102510.0,0554.361401,S,03511.788387,W,1,12,0.7,37.7,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:09,0.16,$GPGGA,102511.0,0554.362567,S,03511.790827,W,1,12,0.7,37.0,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:10,0.22,$GPGGA,102512.0,0554.363057,S,03511.793464,W,1,12,0.7,35.6,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:11,0.14,$GPGGA,102513.0,0554.363113,S,03511.797215,W,1,12,0.7,34.7,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:12,0.15,$GPGGA,102514.0,0554.363631,S,03511.800730,W,1,12,0.7,34.0,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:13,0.16,$GPGGA,102515.0,0554.364128,S,03511.804744,W,1,12,0.7,33.0,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:14,0.16,$GPGGA,102516.0,0554.365331,S,03511.808860,W,1,12,0.7,33.3,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.2*37
2021/08/26,07:25:15,0.21,$GPGGA,102517.0,0554.367045,S,03511.813143,W,1,12,0.7,32.6,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:16,0.21,$GPGGA,102518.0,0554.369209,S,03511.817162,W,1,12,0.7,32.6,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:17,0.19,$GPGGA,102519.0,0554.371645,S,03511.820793,W,1,12,0.7,32.0,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:18,0.18,$GPGGA,102520.0,0554.374868,S,03511.824245,W,1,12,0.7,31.8,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:19,0.14,$GPGGA,102521.0,0554.378385,S,03511.827462,W,1,12,0.7,31.2,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:20,0.16,$GPGGA,102522.0,0554.382154,S,03511.830388,W,1,12,0.7,31.0,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:21,0.16,$GPGGA,102523.0,0554.387060,S,03511.832534,W,1,12,0.7,31.4,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:22,0.23,$GPGGA,102524.0,0554.392158,S,03511.834412,W,1,12,0.7,31.5,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:23,0.23,$GPGGA,102525.0,0554.397324,S,03511.835846,W,1,12,0.7,31.8,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:24,0.13,$GPGGA,102526.0,0554.402844,S,03511.836492,W,1,12,0.7,32.3,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:25,0.15,$GPGGA,102527.0,0554.408784,S,03511.836288,W,1,12,0.7,33.5,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:26,0.15,$GPGGA,102528.0,0554.414199,S,03511.835611,W,1,12,0.7,34.0,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:27,0.12,$GPGGA,102529.0,0554.420120,S,03511.834721,W,1,12,0.7,34.1,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:28,0.14,$GPGGA,102530.0,0554.424563,S,03511.833677,W,1,12,0.7,34.4,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:29,0.16,$GPGGA,102531.0,0554.429476,S,03511.831385,W,1,12,0.7,33.6,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:30,0.15,$GPGGA,102532.0,0554.434048,S,03511.828642,W,1,12,0.7,33.9,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.3*31
2021/08/26,07:25:31,0.06,$GPGGA,102533.0,0554.438025,S,03511.825357,W,1,12,0.7,33.6,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:32,0.13,$GPGGA,102534.0,0554.441852,S,03511.821984,W,1,12,0.7,33.3,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:33,0.15,$GPGGA,102535.0,0554.445134,S,03511.818205,W,1,12,0.7,32.9,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:34,0.18,$GPGGA,102536.0,0554.447461,S,03511.813916,W,1,12,0.7,33.0,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:35,0.15,$GPGGA,102537.0,0554.449743,S,03511.809225,W,1,12,0.7,32.6,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:36,0.15,$GPGGA,102538.0,0554.451483,S,03511.804950,W,1,12,0.7,32.6,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:37,0.19,$GPGGA,102539.0,0554.452660,S,03511.800216,W,1,12,0.8,32.6,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.8,1.3*3E
2021/08/26,07:25:38,0.16,$GPGGA,102540.0,0554.453371,S,03511.795487,W,1,12,0.7,32.0,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.2*31
2021/08/26,07:25:39,0.19,$GPGGA,102541.0,0554.453688,S,03511.790552,W,1,12,0.7,31.7,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.4,0.7,1.3*30
2021/08/26,07:25:40,0.17,$GPGGA,102542.0,0554.453504,S,03511.785933,W,1,09,0.7,31.0,M,0.0,M,,*5D,$GPGSA,A,3,03,04,07,08,09,16,22,27,30,,,,1.4,0.7,1.3*32
2021/08/26,07:25:41,0.16,$GPGGA,102543.0,0554.452896,S,03511.780962,W,1,10,0.7,30.6,M,0.0,M,,*55,$GPGSA,A,3,03,04,06,07,08,09,16,22,27,30,,,1.4,0.7,1.3*34
2021/08/26,07:25:42,0.14,$GPGGA,102544.0,0554.451974,S,03511.776644,W,1,09,0.7,30.3,M,0.0,M,,*53,$GPGSA,A,3,03,04,06,07,09,16,22,27,30,,,,1.4,0.7,1.3*3C
2021/08/26,07:25:43,0.09,$GPGGA,102545.0,0554.450558,S,03511.771966,W,1,09,0.7,30.9,M,0.0,M,,*53,$GPGSA,A,3,03,04,06,07,09,16,22,27,30,,,,1.6,0.7,1.4*39
2021/08/26,07:25:44,0.16,$GPGGA,102546.0,0554.447845,S,03511.768012,W,1,09,0.7,30.5,M,0.0,M,,*59,$GPGSA,A,3,03,04,06,07,09,16,22,27,30,,,,1.6,0.7,1.4*39
2021/08/26,07:25:45,0.17,$GPGGA,102547.0,0554.444973,S,03511.763780,W,1,10,0.7,30.7,M,0.0,M,,*52,$GPGSA,A,3,03,04,06,07,08,09,16,22,27,30,,,1.5,0.7,1.4*32
2021/08/26,07:25:46,0.15,$GPGGA,102548.0,0554.442049,S,03511.759761,W,1,10,0.7,30.8,M,0.0,M,,*52,$GPGSA,A,3,03,04,06,07,08,09,16,22,27,30,,,1.4,0.7,1.3*34
2021/08/26,07:25:47,0.16,$GPGGA,102549.0,0554.438977,S,03511.756278,W,1,11,0.7,31.3,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,06,07,08,09,16,22,27,30,,1.4,0.7,1.3*35
2021/08/26,07:25:48,0.19,$GPGGA,102550.0,0554.435450,S,03511.752784,W,1,12,0.7,31.9,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.3*36
2021/08/26,07:25:49,0.15,$GPGGA,102551.0,0554.431304,S,03511.749799,W,1,12,0.7,31.8,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.3*36
2021/08/26,07:25:50,0.16,$GPGGA,102552.0,0554.426351,S,03511.747720,W,1,12,0.7,31.1,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.3*36
2021/08/26,07:25:51,0.16,$GPGGA,102553.0,0554.420677,S,03511.746029,W,1,12,0.7,30.2,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,06,07,08,09,16,21,22,27,30,1.4,0.7,1.3*36
2021/08/26,07:25:52,0.11,$GPGGA,102554.0,0554.415139,S,03511.745315,W,1,11,0.7,29.5,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,07,08,09,16,21,22,27,30,,1.4,0.7,1.3*30
